MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901264020,1,901264020-1,Turkey,782,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-1,20A,623110220,80,MRS.NHI,CFA,Bonding Gap(3),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901271404,1,901271404-1,Mexico,737,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-1,20A,623110220,80,MS.HUỲNH,CFA,"Dirty Upper(2),Dirty O'S(2)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901271412,1,901271412-1,Peru,377,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MS.HUỲNH,CFA,Dirty Collar Lining(1),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901276672,1,901276672-1,Peru,"2,637",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,125,MS.HUỲNH,CFA,"Dirty Upper(1),Wrinkle Collar Lining(2)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901297825,1,901297825-1,Netherlands,623,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,28A,619060201,80,MR.NHỨT,CFA,Dirty O'S(2),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901308362,1,901308362-1,Italy,355,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,28A,619060201,50,MS.HUỲNH,CFA,Dirty Upper(2),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 CF I,901334013,1,901334013-1,Netherlands,356,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,50,MS.HUỲNH,CFA,Wrinkle Collar Lining(1),,,,,
8,8/7/2025,VL COURT 3.0 K,901159983,1,901159983-1,USA,"1,700",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-2,8A,624020086,125,MS.HUỲNH,CFA,"Wobbling(2),Over Cement(2)",,,,,
8,8/7/2025,LIGHTSHIFT 2.0,901162287,1,901162287-1,Chile,14,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,3,MRS.VY,CFA,No issue,,,,,
8,8/7/2025,Tensaur Sport 2.0 CF K,901103993,1,901103993-1,Netherlands,380,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MRS.NHI,CFA,"Wrinkle(2),Dirty Upper(2)",,,,,
8,8/7/2025,Tensaur Sport 2.0 CF K,901104094,1,901104094-1,Netherlands,407,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MRS.NHI,CFA,Bonding Gap(2),,,,,
8,8/7/2025,Tensaur Sport 2.0 CF K,901156578,1,901156578-1,United Kingdom,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MR.NHỨT,CFA,Bonding Gap(2),,,,,
8,8/7/2025,Tensaur Sport 2.0 CF K,901157717,1,901157717-1,United Kingdom,460,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MRS.NHI,CFA,"Bonding Gap(2),Dirty Collar Lining(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901156662,1,901156662-1,Netherlands,908,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,80,MR.NHỨT,CFA,"Bonding Gap(1),Thread Ends(3)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901169690,1,901169690-1,Netherlands,790,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,80,MS.NGÂN,CFA,"Wrinkle Collar Lining(2),Poor Shape(1),Over Cement(2)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901184235,1,901184235-1,Netherlands,337,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-1,27A,621030280,50,MS.HUỲNH,CFA,"Wobbling(1),Thread Ends(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901185369,1,901185369-1,Netherlands,348,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,50,MRS.VY,CFA,"Over Cement(2),Over Primer O'S(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901189648,1,901189648-1,Netherlands,331,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-2,41B,625020179,50,MR.THÁI,CFA,Bonding Gap(2),,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901189801,1,901189801-1,Netherlands,310,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-1,6B,621060243,50,MRS.NHI,CFA,"Bonding Gap(1),Dirty Upper(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901190530,1,901190530-1,Netherlands,537,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,80,MR.NHỨT,CFA,"Bonding Gap(1),Wrinkle(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901191531,1,901191531-1,Netherlands,"1,350",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-1,35B,624080015,125,MR.NHỨT,CFA,"Dirty Upper(3),Off Center(2)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901249842,1,901249842-1,Brazil,772,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,80,MR.MOON,MANAGER,No issue,,CFA(THÁI)AQL->TOP MANAGER(MR.MOON),,,
8,8/7/2025,Tensaur Sport 2.0 K,901100998,1,901100998-1,United Kingdom,410,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,50,MR.NHỨT,CFA,Dirty Collar Lining(2),,,,,
8,8/7/2025,Tensaur Sport 2.0 K,901102170,1,901102170-1,United Kingdom,580,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,25B,621100361,80,MR.NHỨT,CFA,"Dirty O'S(2),Thread Ends(2)",,,,,
8,8/7/2025,GALAXY 7 M,901223698,1,901223698-1,Italy,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,50,MRS.VY,CFA,"Dirty Collar Lining(1),Dirty O'S(1)",,,,,
8,8/7/2025,GALAXY 7 W,901150790,1,901150790-1,Colombia,"4,290",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 07-2,29D,624040410,125,MRS.VY,CFA,"Wrinkle(3),Dirty M'S(3),Over Cement(2)",,,,,
8,8/7/2025,GALAXY 7 W,901165898,1,901165898-1,USA,325,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,50,MS.NGÂN,CFA,Dirty O'S(2),,,,,
8,8/7/2025,GALAXY 7 W,901169711,1,901169711-1,Utd.Arab Emir.,406,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-2,7D,621110412,50,MRS.NHI,CFA,"Bonding Gap(2),Dirty Upper(1)",,,,,
8,8/7/2025,GRAND COURT 2.0 EL C,900965804,1,900965804-1,United Kingdom,780,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,80,MR.THÁI,CFA,"Wrinkle Collar Lining(2),Bonding Gap(3)",,,,,
8,8/7/2025,GRAND COURT 2.0 EL C,901079260,1,901079260-1,Italy,"2,330",FAIL PO,REPACKING PO,R4A,PASS,,,C,Asc 07-1,16,621070084,125,MR.NHỨT,CFA,"Wrinkle(3),Dirty Collar Lining(2),Bonding Gap(2)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901166425,1,901166425-1,Netherlands,"2,142",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-1,20D,624080083,125,MS.HUỲNH,CFA,"Bonding Gap(3),Dirty O'S(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901166556,1,901166556-1,United Kingdom,714,NORMAL PO (PO THƯỜNG),REPACKING PO,15D,PASS,,,C,Asc 01-2,31D,624040282,80,MR.NHỨT,CFA,Dirty Collar Lining(3),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901168051,1,901168051-1,Netherlands,724,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-1,20D,624080083,80,MRS.VY,CFA,"Needle Hole(1),Dirty Upper(3)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901169400,1,901169400-1,United Kingdom,329,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-1,8C,624070252,50,MRS.VY,CFA,Dirty Upper(2),,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901179237,1,901179237-1,Netherlands,424,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-2,18B,620030032,50,MR.NHỨT,CFA,"Dirty O'S(1),Off Center Toe Cap(1)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901186643,1,901186643-1,Italy,"1,495",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,17B,621120120,125,MRS.NHI,CFA,"Dirty O'S(2),Bonding Gap(4)",,,,,
8,8/7/2025,TENSAUR SPORT 3.0 K,901187821,1,901187821-1,Italy,"3,495",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,295,PC,C,Asc 02-1,11D,624080127,50,MRS.NHI,CFA,Dirty O'S(2),,,,,
8,8/7/2025,VS PACE 2.0,901026892,1,901026892-1,United Kingdom,"1,320",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,125,MR.THÁI,CFA,"Dirty Upper(3),Dirty O'S(2)",,,,,
8,8/7/2025,VS PACE 2.0,900786817,1,900786817-1,Netherlands,457,NORMAL PO (PO THƯỜNG),REPACKING PO,12,PASS,,,C,Asc 10-2,3D,622080106,50,MS.NGÂN,CFA,Wrinkle(2),,,,,
8,8/7/2025,VS PACE 2.0,900391552,1,900391552-1,Netherlands,366,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MRS.VY,CFA,Material Damaged(1),,,,,
8,8/7/2025,VS PACE 2.0,900964336,1,900964336-1,United Kingdom,659,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,35C,625050156,80,MS.NGÂN,CFA,"Broken Stitching(1),Over Primer O'S(2),Over Cement(2)",,,,,
8,8/7/2025,VS PACE 2.0,901026877,1,901026877-1,United Kingdom,440,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-1,32C,625030234,50,MS.NGÂN,CFA,Over Cement(2),,,,,
8,8/7/2025,VS PACE 2.0,901095445,1,901095445-1,Netherlands,"1,902",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,125,MRS.NHI,CFA,Over Cement(5),,,,,
8,8/7/2025,VS PACE 2.0,901102468,1,901102468-1,Spain,"1,760",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 11-1,31C,625020464,125,MRS.NHI,CFA,"Wrinkle(3),Wobbling(3),Dirty Upper(2)",,,,,
8,8/7/2025,VS PACE 2.0,901161483,1,901161483-1,Turkey,"1,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,80,MS.NGÂN,CFA,"Crooked Eyestay(2),Dirty Upper(2),Wobbling(1)",,,,,
8,8/7/2025,VS PACE 2.0,901162827,1,901162827-1,Turkey,"2,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,125,MS.HUỲNH,CFA,"Wrinkle(2),Sole Laying(2),Dirty Upper(2)",,,,,
8,8/7/2025,VS PACE 2.0,901178698,1,901178698-1,Italy,"1,185",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,80,MRS.VY,CFA,"Over Cement(2),Dirty O'S(2)",,,,,
8,8/7/2025,ADVANTAGE,900910380,1,900910380-1,Philippines,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,50,MS.HUỲNH,CFA,"Wobbling(1),Bonding Gap(1)",,,,,
8,8/7/2025,ADVANTAGE,900984456,1,900984456-1,Philippines,293,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,50,MS.HUỲNH,CFA,Wobbling(2),,,,,
8,8/7/2025,ADVANTAGE,901258109,1,901258109-1,Italy,"4,499",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,D,Asc 10-1,36C,625050250,125,MRS.NHI,CFA,"Dirty Upper(2),Wrinkle(2),Wobbling(3)",,,,,
8,8/7/2025,ADVANTAGE,901258109,1,901258109-1,Italy,"4,499",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,1299,PC,D,Asc 10-1,36C,625050250,125,MR.THÁI,CFA,"Wrinkle(2),Poor Shape(2),Dirty Upper(3)",,,,,
8,8/7/2025,VL COURT 3.0 EL C,901158599,1,901158599-1,USA,312,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,5C,621120400,50,MS.HUỲNH,CFA,Bonding Gap(1),,,,,
8,8/7/2025,VL COURT 3.0 EL C,901166263,1,901166263-1,Italy,477,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R6D,619080327,50,MRS.VY,CFA,"Over Cement(2),Wobbling(1)",,,,,
8,8/7/2025,VL COURT 3.0 EL C,901166344,1,901166344-1,Italy,750,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R5C,620120148,80,MRS.NHI,CFA,"Dirty O'S(2),Wobbling(3)",,,,,
8,8/7/2025,VL COURT 3.0 K,901164316,1,901164316-1,Netherlands,430,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,R2A,620060084,50,MRS.NHI,CFA,"Needle Hole(1),Bonding Gap(2)",,,,,
8,8/7/2025,VL COURT 3.0 K,901164483,1,901164483-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,50,MRS.VY,CFA,"Dirty O'S(2),Wobbling(1)",,,,,
8,8/7/2025,VL COURT 3.0 K,901135424,1,901135424-1,USA,615,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,80,MRS.VY,CFA,Over Cement(3),,,,,
8,8/7/2025,VL COURT 3.0 K,901158818,1,901158818-1,Netherlands,367,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,50,MRS.VY,CFA,"Wrinkle(2),Dirty O'S(2)",,,,,
8,8/7/2025,VL COURT 3.0 K,901162331,1,901162331-1,Netherlands,485,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MR.NHỨT,CFA,Wobbling(2),,,,,
8,8/7/2025,VL COURT 3.0 K,901162423,1,901162423-1,Netherlands,606,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,10C,624050200,80,MRS.VY,CFA,"Wrinkle(2),Wobbling(2),Over Cement(2)",,,,,
8,8/7/2025,VL COURT 3.0 K,901165459,1,901165459-1,USA,305,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MRS.NHI,CFA,"Wobbling(2),Over Cement(1)",,,,,
8,8/7/2025,VL COURT 3.0 K,901171430,1,901171430-1,Utd.Arab Emir.,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,4C,624020153,50,MRS.NHI,CFA,"Dirty Upper(1),Over Cement(1),Wobbling(1)",,,,,
8,8/7/2025,VL COURT 3.0 K,901178498,1,901178498-1,United Kingdom,346,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,R2A,620060084,50,MS.HUỲNH,CFA,"Wobbling(2),Bonding Gap(1)",,,,,
8,8/7/2025,VL COURT 3.0 K,901184024,1,901184024-1,Italy,325,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MRS.VY,CFA,"Wrinkle(1),Wobbling(1),Over Cement(1)",,,,,
8,8/7/2025,VL COURT 3.0 K,901218490,1,901218490-1,United Kingdom,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,R9C,621030557,50,MRS.NHI,CFA,"Poor Shape(1),Wobbling(2)",,,,,
8,8/7/2025,VS PACE 2.0,900964353,1,900964353-1,United Kingdom,"1,100",FAIL PO,NORMAL PO,,FAIL,,,D,Asc 07-1,9,621040446,80,MRS.VY,CFA,Wrinkle(10),OFFICIAL,,,,
8,8/7/2025,ASPYRE 3 STRIPES,901157413,1,901157413-1,Argentina,700,FAIL PO,NORMAL PO,,FAIL,,,A,Asc 10-2,29A,624030533,20,MR.BÌNH,LOP,"Over Cement(4),Poor O’S(2),Different Collor O’S(2),Over Primer O’S(2)",INTERNAL,,,,
8,8/7/2025,LIGHTSHIFT 2.0,901169646,1,901169646-1,Utd.Arab Emir.,359,FAIL PO,NORMAL PO,,FAIL,,,A,Asc 01-2,4A,624060316,32,MR.BÌNH,LOP,"Over Cement(11),Poor Attaching(5),Thread Ends(2),Wrinkle in Lining(2),Left/Right Component Mismatch(5) ",INTERNAL,,,,
8,8/7/2025,TENSAUR SPORT 3.0  CF K,901254482,1,901254482-1,Uruguay,601,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 06-2,26B,623090198,32,MR.BÌNH,LOP,"Poor Stitching(4),Off Center(2),Wrinkle In Lining(4),Dirty Collar Lining(2)",INTERNAL,,,,
8,8/7/2025,VL COURT 3.0 EL C,901128932,1,901128932-1,United Kingdom,590,FAIL PO,NORMAL PO,,FAIL,,,D,Asc 04-1,5C,621120400,32,MR.BÌNH,LOP,"Wobbling(3),Dirty Upper(3),Dirty O’S(3),Over Cement(5)",INTERNAL,,,,
8,8/8/2025,Tensaur Sport 2.0 CF I,901222976,1,901222976-1,Netherlands,"6,990",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P2,A,Asc 02-2,7A,625020551,125,MR.NHỨT,CFA,"Dirty O'S(2),Boding Gap(3)",,,,,
8,8/8/2025,Tensaur Sport 2.0 CF I,901222976,1,901222976-1,Netherlands,"6,990",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,590,PC,A,Asc 02-2,7A,625020551,80,MR.NHỨT,CFA,"Thread Ends(3),Bonding Gap(1)",,,,,
8,8/8/2025,Tensaur Sport 2.0 CF I,901222982,1,901222982-1,Netherlands,"6,960",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,560,PC,A,Asc 04-2,40A,625060019,80,MS.NGÂN,CFA,"Poor Shape(2),Dirty Upper(3)",,,,,
8,8/8/2025,VL COURT 3.0 K,900927079,1,900927079-1,USA,"1,890",NORMAL PO (PO THƯỜNG),REPACKING PO,12,PASS,,,A,Asc 03-1,15A,624050151,32,MR.NHỨT+MR.BÌNH,CFA + LOP,No issue,,,,,
8,8/8/2025,VL COURT 3.0 K,901088196,1,901088196-1,Peru,904,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 02-1,30A,624070060,80,MRS.VY,CFA,"Over Cement(2),Wobbling(2)",,,,,
8,8/8/2025,VL COURT 3.0 K,901157155,1,901157155-1,Canada,300,NORMAL PO (PO THƯỜNG),REPACKING PO,R4A,PASS,,,A,Asc 05-1,23A,624110228,50,MRS.VY,CFA,Over Cement(1),,,,,
8,8/8/2025,VL COURT 3.0 K,901165920,1,901165920-1,Utd.Arab Emir.,400,NORMAL PO (PO THƯỜNG),REPACKING PO,15D,PASS,,,A,Asc 02-1,30A,624070060,50,MS.NGÂN,CFA,"Bondig Gap(1),Wobbling(2),Dirty Upper(1)",,,,,
8,8/8/2025,VL COURT 3.0 K,901183298,1,901183298-1,Netherlands,894,NORMAL PO (PO THƯỜNG),REPACKING PO,10A,PASS,,,A,Asc 05-1,23A,624110228,80,MRS.NHI,CFA,"Dirty Upper(2),Over Cement(2)",,,,,
8,8/8/2025,LITE RACER ADAPT 7.0 I,901157265,1,901157265-1,USA,614,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,80,MR.NHỨT,CFA,"Off Center(2),Dirty Collar Lining(1),Thread Ends(1)",,,,,
8,8/8/2025,ASPYRE,900996106,1,900996106-1,USA,309,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-2,29A,624030533,50,MS.NGÂN,CFA,"Poor O'S(1),Wrinkle Collar Lining(2)",,,,,
8,8/8/2025,ASPYRE,901056773,1,901056773-1,USA,311,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-2,29A,624030533,50,MR.MOON,MANAGER,No issue,,CFA(NHỨT)AQL->TOP MANAGER(MR.MOON),,,
8,8/8/2025,Tensaur Sport 2.0 CF K,901102256,1,901102256-1,United Kingdom,490,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,50,MRS.VY,CFA,"Wobbling(1),Dirty O'S(1),Over Cement(1)",,,,,
8,8/8/2025,Tensaur Sport 2.0 CF K,901258397,1,901258397-1,Colombia,432,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,50,MR.NHỨT,CFA,"Wrinkle(1),Boding Gap(1)",,,,,
8,8/8/2025,Tensaur Sport 2.0 CF K,901378327,1,901378327-1,Utd.Arab Emir.,172,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 05-1,23A,624110228,32,MR.MOON,MANAGER,No issue,,CFA(NHI)AQL->TOP MANAGER(MR.MOON),,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901088613,1,901088613-1,Colombia,179,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,32,MRS.VY,CFA,Dirty Upper(1),,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901170595,1,901170595-1,Italy,"1,056",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,80,MRS.NHI,CFA,"Dirty Upper(2),Boding Gap(2)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901179319,1,901179319-1,Netherlands,700,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,80,MRS.VY,CFA,"Dirty O'S(2),Wobbling(2)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901180557,1,901180557-1,Netherlands,311,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-2,13A,622021338,50,MRS.VY,CFA,"Dirty O'S(1),Wobbling(2)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901183135,1,901183135-1,Netherlands,401,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,28A,619060201,50,MRS.VY,CFA,"Off Center Toe Cap(1),Left/Right Quarter Mismatch(1),Dirty O'S(1)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901183545,1,901183545-1,Netherlands,306,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,50,MR.NHỨT,CFA,"Boding Gap(1),Dirty O'S(1)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901185422,1,901185422-1,Netherlands,347,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-1,20A,623110220,50,MS.HUỲNH,CFA,Bonding Gap(1),,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901188561,1,901188561-1,Netherlands,810,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MR.NHỨT,CFA,"Left/Right Quarter Mismatch(1),Dirty Upper(2)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901198081,1,901198081-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,50,MRS.VY,CFA,"Wrinkle(1),Boding Gap(1),Wobbling(1)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901249724,1,901249724-1,Brazil,987,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MS.NGÂN,CFA,"Dirty Upper(2),Boding Gap(2)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901254359,1,901254359-1,Uruguay,132,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,20,MRS.NHI,CFA,Wobbling(1),,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901266284,1,901266284-1,Turkey,491,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,50,MRS.VY,CFA,"Wobbling(2),Boding Gap(1)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0 CF I,901272425,1,901272425-1,Chile,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,50,MRS.VY,CFA,Over Cement(1),,,,,
8,8/8/2025,LIGHTSHIFT 2.0,901163756,1,901163756-1,Japan,2,JAPAN PO,REPACKING PO,19A,PASS,,,A,Asc 01-1,31A,624060331,2,MRS.NHI,CFA,No issue,,,,,
8,8/8/2025,LIGHTSHIFT 2.0,901166501,1,901166501-1,USA,552,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,80,MR.NHỨT,CFA,"Wrinkle(2),Poor Attaching(2),Dirty Collar Lining(2)",,,,,
8,8/8/2025,LIGHTSHIFT 2.0,901184101,1,901184101-1,Netherlands,593,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-2,4A,624060316,80,MR.NHỨT,CFA,"Dirty O'S(1),Wrinkle(2)",,,,,
8,8/8/2025,Tensaur Sport 2.0 CF K,901147462,1,901147462-1,Netherlands,310,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MRS.NHI,CFA,"Off Center Toe Cap(2),Dirty Collar Lining(1)",,,,,
8,8/8/2025,TENSAUR SPORT 3.0  CF K,901173148,1,901173148-1,Utd.Arab Emir.,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-2,41B,625020179,50,MS.NGÂN,CFA,"Over Cement(1),Poor Stitching(1)",,,,,
