MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
5,7/5/25,Tensaur Sport 2.0 CF K,900183574,1,900183574-1,Italy,"2,186",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-2,41B,625020179,125,MS.VY,LEVEL 1,Over Cement(3),,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900390892,1,900390892-1,United Kingdom,430,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,50,MS.HUỲNH,LEVEL 1,Over Cement(2),,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900514893,1,900514893-1,Italy,303,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,38B,624090346,50,MS.NGÂN,LEVEL 1,Dirty O'S(2),,,,,
5,7/5/25,Tensaur Sport 2.0 K,900632226,1,900632226-1,United Kingdom,"1,330",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,43B,625030363,125,MS.HUỲNH,LEVEL 1,Over Primer O'S(2),,,,,
5,7/5/25,Tensaur Sport 2.0 K,900840136,1,900840136-1,Italy,"2,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-1,40B,625010030,125,MRS.NHI,LEVEL 1,"Thread Ends(2),Bonding Gap(2),Dirty Upper(1),Dirty O'S(3)",,,,,
5,7/5/25,Tensaur Sport 2.0 K,900843182,1,900843182-1,United Kingdom,756,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-2,42B,625030063,80,MS.VY,LEVEL 1,"Thread Ends(2),Left/Right Component Mismatch(2)",,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,HO90577303,1,HO90577303-1,China,162,CHINA PO,NORMAL PO,,PASS,,,0,CKD,0,0,32,MRS.NHI,LEVEL 1,No issue,,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900604932,1,900604932-1,United Kingdom,"2,180",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,125,MR.NHỨT,LEVEL 1,Over Primer O'S(4),,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900853420,1,900853420-1,United Kingdom,"10,999",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 01-1,10D,624040283,125,MS.VY,LEVEL 1,"Bonding Gap(2),Wrinkle(2),Dirty O'S(2)",,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900890607,1,900890607-1,United Kingdom,"7,818",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,1418,PC,C,Asc 01-1,10D,624040283,125,MS.NGÂN,LEVEL 1,"Dirty Upper(2),Dirty O'S(2)",,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900604825,1,900604825-1,United Kingdom,380,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,24D,623090032,50,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900777175,1,900777175-1,Brazil,"1,712",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-2,8C,624070252,125,MR.THÁI,LEVEL 1,"Wrinkle(3),Dirty Upper(2),Bonding Gap(2)",,,,,
5,7/5/25,GALAXY 7 M,900321006,1,900321006-1,Netherlands,317,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-2,35D,623100234,50,MRS.LY,MANAGER,No issue,,LEVEL 1(NGÂN) AQL -> TOP MANAGER(MRS.LY),,,
5,7/5/25,GALAXY 7 M,900325051,1,900325051-1,Netherlands,317,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,50,MS.VY,LEVEL 1,"Over Cement(1),Dirty O'S(1)",,,,,
5,7/5/25,GALAXY 7 M,900335371,1,900335371-1,Utd.Arab Emir.,200,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-2,20D,624080083,32,MRS.LY,MANAGER,No issue,,LEVEL 1(THÁI) AQL -> TOP MANAGER(MRS.LY),,,
5,7/5/25,GALAXY 7 M,900752723,1,900752723-1,Netherlands,373,FAIL PO,REPACKING PO,11,PASS,,,C,Asc 09-1,22D,623090063,50,MS.HUỲNH,LEVEL 1,No issue,,,,,
5,7/5/25,GALAXY 7 M,900837448,1,900837448-1,Italy,325,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-1,6D,624080166,50,MR.THÁI,LEVEL 1,"Bonding Gap(1),Wobbling(2)",,,,,
5,7/5/25,GALAXY 7 M,900840225,1,900840225-1,Spain,"1,239",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-1,6D,624080166,125,MR.THÁI,LEVEL 1,"Wrinkle(3),Dirty Upper(3),Dirty O'S(2)",,,,,
5,7/5/25,GALAXY 7 W,900823889,1,900823889-1,Italy,"2,052",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-1,7D,621110412,125,MR.THÁI,LEVEL 1,"Over Cement(3),Bonding Gap(3),Wobbling(3)",,,,,
5,7/5/25,VS PACE 2.0,900632191,1,900632191-1,United Kingdom,830,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-2,35D,623100234,80,MS.NGÂN,LEVEL 1,"Dirty O'S(2),Over Cement(3)",,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900183807,1,900183807-1,Netherlands,"1,036",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,17D,624060040,80,MR.THÁI,LEVEL 1,"Dirty Upper(2),Bonding Gap(2)",,,,,
5,7/5/25,Tensaur Sport 2.0 CF K,900522878,1,900522878-1,Netherlands,618,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,80,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
5,7/5/25,VS PACE 2.0,900625159,1,900625159-1,United Kingdom,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,18C,624120070,80,MRS.NHI,LEVEL 1,"Wrinkle(3),Bonding Gap(3)",,,,,
5,7/5/25,VS PACE 2.0,900630352,1,900630352-1,United Kingdom,480,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,50,MS.NGÂN,LEVEL 1,"Wrinkle(2),Dirty Collar Lining(1)",,,,,
5,7/5/25,VS PACE 2.0,900630528,1,900630528-1,United Kingdom,680,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,80,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
5,7/5/25,VS PACE 2.0,900630618,1,900630618-1,United Kingdom,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,80,MS.NGÂN,LEVEL 1,Dirty Collar Lining(2),,,,,
5,7/5/25,VS PACE 2.0,900633882,1,900633882-1,United Kingdom,680,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,80,MS.VY,LEVEL 1,Wrinkle(2),,,,,
5,7/5/25,VS PACE 2.0,900723663,1,900723663-1,Netherlands,"4,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,D,Asc 02-2,5C,621120400,125,MRS.NHI,LEVEL 1,"Over Cement(4),Thread Ends(2),Off Center Toe(3)",,,,,
5,7/5/25,VL COURT 3.0 K,900454542,1,900454542-1,USA,"1,560",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,125,MR.NHỨT,LEVEL 1,Wobbling(3),,,,,
5,7/5/25,VL COURT 3.0 K,900619352,1,900619352-1,Netherlands,332,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,50,MS.NGÂN,LEVEL 1,"Poor O'S(1),Wobbling(2)",,,,,
5,7/5/25,VS PACE 2.0,900392228,1,900392228-1,Netherlands,340,FAIL PO,NORMAL PO,,FAIL,,,D,Asc 01-1,11C,624070393,50,MRS.NHI,LEVEL 1,Wrinkle(8),OFFICIAL,,,,
5,7/5/25,ADVANTAGE,900843132,1,900843132-1,United Kingdom,800,FAIL PO,NORMAL PO,,FAIL,,,D,Asc 08-2,18C,624120070,80,MS.VY,LEVEL 1,"Bonding Gap(6),Dirty O’S(2),Dirty Collar Lining(2),Visible Reinforcement (4),Crooked Eyestay(3)",OFFICIAL,,V,,
5,8/5/25,LITE RACER ADAPT 7.0 I,900318476,1,900318476-1,USA,"1,248",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,125,MS.NGÂN,LEVEL 1,"Over Cement(2),Crooked Shoe Laces(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900300704,1,900300704-1,Netherlands,"4,800",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,A,Asc 04-1,18A,623100210,125,MS.HUỲNH,LEVEL 1,Bonding Gap(3),,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900301831,1,900301831-1,Netherlands,"5,550",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,A,Asc 03-2,8A,624020086,125,MR.THÁI,LEVEL 1,"Dirty Collar Lining(4),Dirty Upper(4)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900825287,1,900825287-1,Saudi Arabia,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900825297,1,900825297-1,Morocco,560,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,11A,622021048,80,MRS.NHI,LEVEL 1,"Dirty O'S(3),Over Cement(3)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900835953,1,900835953-1,Netherlands,"2,393",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 05-1,23A,624110228,125,MS.NGÂN,LEVEL 1,"Bonding Gap(2),Thread Ends(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF I,900846613,1,900846613-1,United Kingdom,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,80,MRS.LY,MANAGER,No issue,,LEVEL 1(NGÂN) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,Tensaur Sport 2.0 CF I,4500204565,2,4500204565-2,South Africa,14,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,3,MS.HUỲNH,LEVEL 1,No issue,,,,,
5,8/5/25,LIGHTSHIFT,900324598,1,900324598-1,USA,"1,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,80,MRS.LY,MANAGER,No issue,,LEVEL 1(HUỲNH) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,LIGHTSHIFT,900397924,1,900397924-1,USA,"1,400",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,125,MRS.NHI,LEVEL 1,"Over Cement(4),Dirty Upper(4)",,,,,
5,8/5/25,LIGHTSHIFT,900718831,1,900718831-1,Taiwan,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,80,MRS.NHI,LEVEL 1,"Dirty Collar Lining(3),Over Cement(3)",,,,,
5,8/5/25,LIGHTSHIFT,900766606,1,900766606-1,USA,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,26A,624030607,50,MRS.LY,MANAGER,No issue,,LEVEL 1(NHI) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,ADVANTAGE K,900842795,1,900842795-1,Italy,"6,156",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,B,Asc 06-1,35B,624080015,32,MR.BÌNH,LO,"Thread Ends(5),Dirty O’S(2),DirtyUpper(1),Wrinkle(1)",,,,,
5,8/5/25,ADVANTAGE K,900859546,1,900859546-1,Philippines,399,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,35B,624080015,50,MS.VY,LEVEL 1,"Dirty Collar Lining(1),Bonding Gap(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900619645,1,900619645-1,Netherlands,343,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,84L,622030320,50,MRS.NHI,LEVEL 1,Off Center Heel(2),,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900672720,1,900672720-1,Utd.Arab Emir.,950,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,80,MS.HUỲNH,LEVEL 1,Thread Ends(2),,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900721541,1,900721541-1,Netherlands,"1,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,80,MS.HUỲNH,LEVEL 1,Dirty Upper(2),,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900771220,1,900771220-1,Netherlands,"1,323",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-2,41B,625020179,125,MRS.LY,MANAGER,No issue,,LEVEL 1(VY) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,Tensaur Sport 2.0 CF K,900775670,1,900775670-1,Chile,907,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,80,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900848229,1,900848229-1,Italy,320,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-2,42B,625030063,50,MS.VY,LEVEL 1,"Dirty O'S(1),Bonding Gap(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900851371,1,900851371-1,Italy,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-2,42B,625030063,80,MRS.NHI,LEVEL 1,"Dirty Upper(2),Wobbling(3)",,,,,
5,8/5/25,Tensaur Sport 2.0 K,900586981,1,900586981-1,Utd.Arab Emir.,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,20,MS.VY,LEVEL 1,No issue,,,,,
5,8/5/25,Tensaur Sport 2.0 K,900843552,1,900843552-1,Netherlands,"2,256",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,38B,624090346,125,MS.HUỲNH,LEVEL 1,Dirty Upper(2),,,,,
5,8/5/25,Tensaur Sport 2.0 K,900943084,1,900943084-1,Mexico,548,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,84L,622030320,80,MRS.LY,MANAGER,No issue,,LEVEL 1(NHỨT) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,Tensaur Sport 2.0 CF K,HO90577535,1,HO90577535-1,China,"11,561",CHINA PO,NORMAL PO,,PASS,3200,P1,0,CKD,0,0,125,MS.HUỲNH,LEVEL 1,No issue,,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900611507,1,900611507-1,United Kingdom,480,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,26D,623060090,50,MS.NGÂN,LEVEL 1,Thread Ends(2),,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900849081,1,900849081-1,Malaysia,128,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-2,31D,624040282,20,MS.VY,LEVEL 1,No issue,,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900853420,1,900853420-1,United Kingdom,"10,999",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 07-1,R1D,621110013,32,MR.BÌNH,LO,"Thread Ends(3),Dirty Upper(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900853420,1,900853420-1,United Kingdom,"10,999",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P2,C,Asc 04-1,8D,624080430,125,MRS.NHI,LEVEL 1,"Dirty Upper(2),Over Cement(2),Wobbling(3),Off Center Heel(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900723420,1,900723420-1,United Kingdom,780,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,80,MRS.NHI,LEVEL 1,"Off Center Heel(2),Bonding Gap(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900841879,1,900841879-1,Netherlands,"1,349",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,125,MRS.NHI,LEVEL 1,"Thread Ends(4),Over Primer Upper(3)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900848148,1,900848148-1,Italy,325,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-1,17B,621120120,50,MRS.NHI,LEVEL 1,Over Primer Upper(2),,,,,
5,8/5/25,GALAXY 7 M,900274638,1,900274638-1,USA,"1,230",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,125,MS.NGÂN,LEVEL 1,"Wrinkle(2),Over Primer O'S(1),Dirty Upper(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900602366,1,900602366-1,United Kingdom,340,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MS.VY,LEVEL 1,"Wrinkle(1),Dirty O'S(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900602564,1,900602564-1,United Kingdom,370,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,17D,624060040,50,MRS.LY,MANAGER,No issue,,LEVEL 1(NHỨT) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,Tensaur Sport 2.0 CF K,900602588,1,900602588-1,United Kingdom,360,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-1,17B,621120120,50,MS.NGÂN,LEVEL 1,"Dirty Upper(1),Bonding Gap(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900846434,1,900846434-1,Italy,410,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MS.NGÂN,LEVEL 1,"Crooked Heel Tab(1),Over Cement(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900847147,1,900847147-1,United Kingdom,545,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-2,20D,624080083,80,MRS.LY,MANAGER,No issue,,LEVEL 1(NHI) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900337638,1,900337638-1,Utd.Arab Emir.,640,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,25D,622070156,80,MS.NGÂN,LEVEL 1,"Uneven Collar Top Line(1),Dirty Upper(1),Dirty Collar Lining(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900476197,1,900476197-1,Netherlands,"1,504",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,11,623120136,125,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
5,8/5/25,Tensaur Sport 2.0 K,900636665,1,900636665-1,United Kingdom,680,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-1,31C,625020464,80,MR.THÁI,LEVEL 1,"Off Center Heel(2),Bonding Gap(2)",,,,,
5,8/5/25,Tensaur Sport 2.0 K,900839508,1,900839508-1,Netherlands,340,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-2,2C,623080380,50,MRS.LY,MANAGER,No issue,,LEVEL 1(THÁI) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900391071,1,900391071-1,Netherlands,410,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,18C,624120070,50,MS.NGÂN,LEVEL 1,"Dirty Collar Lining(2),Dirty O'S(1)",,,,,
5,8/5/25,VS PACE 2.0,900598160,1,900598160-1,Morocco,222,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,5C,621120400,32,MS.VY,LEVEL 1,Dirty Upper(1),,,,,
5,8/5/25,VS PACE 2.0,900623908,1,900623908-1,United Kingdom,"1,730",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,R2A,620060084,125,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
5,8/5/25,VS PACE 2.0,900627449,1,900627449-1,United Kingdom,660,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,14C,624020152,80,MRS.LY,MANAGER,No issue,,LEVEL 1(HUỲNH) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900628882,1,900628882-1,United Kingdom,530,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,14C,624020152,80,MRS.LY,MANAGER,No issue,,LEVEL 1(NHỨT) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900630345,1,900630345-1,United Kingdom,232,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-1,11C,624070393,32,MS.NGÂN,LEVEL 1,Bonding Gap(1),,,,,
5,8/5/25,VS PACE 2.0,900632196,1,900632196-1,United Kingdom,810,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,10C,624050200,80,MRS.NHI,LEVEL 1,Wrinkle(3),,,,,
5,8/5/25,VS PACE 2.0,900632326,1,900632326-1,United Kingdom,"1,560",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-1,11C,624070393,125,MR.NHỨT,LEVEL 1,Over Cement(3),,,,,
5,8/5/25,VS PACE 2.0,900632432,1,900632432-1,United Kingdom,860,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,80,MS.HUỲNH,LEVEL 1,Dirty O'S(2),,,,,
5,8/5/25,VS PACE 2.0,900633832,1,900633832-1,United Kingdom,"1,090",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,80,MS.NGÂN,LEVEL 1,"Over Primer O'S(2),Gap(2),Thread Ends(2)",,,,,
5,8/5/25,VS PACE 2.0,900634124,1,900634124-1,United Kingdom,630,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,10C,624050200,80,MS.VY,LEVEL 1,"Wrinkle(3),Over Cement(3)",,,,,
5,8/5/25,VS PACE 2.0,900723663,1,900723663-1,Netherlands,"4,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,800,PC,D,Asc 03-2,R6D,619080327,80,MRS.NHI,LEVEL 1,Over Cement(4),,,,,
5,8/5/25,VS PACE 2.0,900764974,1,900764974-1,Colombia,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,18C,624120070,50,MRS.LY,MANAGER,No issue,,LEVEL 1(HUỲNH) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900768274,1,900768274-1,Chile,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,50,MRS.LY,MANAGER,No issue,,LEVEL 1(VY) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VS PACE 2.0,900841670,1,900841670-1,Monaco,154,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,18C,624120070,32,MS.VY,LEVEL 1,Dirty O'S(1),,,,,
5,8/5/25,VS PACE 2.0,900842951,1,900842951-1,Peru,378,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MS.NGÂN,LEVEL 1,"Over Primer Upper(1),Dirty Collar Lining(2)",,,,,
5,8/5/25,VS PACE 2.0,900844042,1,900844042-1,Monaco,154,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,32,MS.VY,LEVEL 1,Over Cement(1),,,,,
5,8/5/25,VS PACE 2.0,900859457,1,900859457-1,Netherlands,309,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,50,MS.NGÂN,LEVEL 1,"Dirty Upper(1),Over Cement(1)",,,,,
5,8/5/25,VS PACE 2.0,4500502652,3,4500502652-3,South Africa,33,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,R6D,619080327,8,MS.VY,LEVEL 1,No issue,,,,,
5,8/5/25,VS PACE 2.0,4500509874,1,4500509874-1,South Africa,133,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,18C,624120070,20,MS.VY,LEVEL 1,No issue,,,,,
5,8/5/25,ADVANTAGE,900604936,1,900604936-1,Philippines,125,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,20,MS.NGÂN,LEVEL 1,Bonding Gap(1),,,,,
5,8/5/25,ADVANTAGE,900842344,1,900842344-1,Italy,"1,201",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-2,2C,623080380,125,MRS.LY,MANAGER,No issue,,LEVEL 1(NHỨT) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,ADVANTAGE,900843132,1,900843132-1,United Kingdom,800,FAIL PO,REPACKING PO,32D,PASS,,,D,Asc 08-2,18C,624120070,80,MS.NGÂN,LEVEL 1,"Dirty Upper(3),Dirty O'S(2)",,,,,
5,8/5/25,ADVANTAGE,900864165,1,900864165-1,Philippines,310,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,50,MRS.LY,MANAGER,No issue,,LEVEL 1(HUỲNH) AQL -> TOP MANAGER(MRS.LY),,,
5,8/5/25,VL COURT 3.0 K,900486034,1,900486034-1,USA,313,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,50,MS.VY,LEVEL 1,"Wobbling(1),Over Cement(1)",,,,,
5,8/5/25,Tensaur Sport 2.0 CF K,900850374,1,900850374-1,Italy,700,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 11-1,17C,624030608,80,MS.NGÂN,LEVEL 1,"Poor O'S(1),Thread Ends(2)",,,,,
5,9/5/25,LITE RACER ADAPT 7.0 I,900487646,1,900487646-1,USA,"1,819",FAIL PO,REPACKING PO,32D,PASS,,,A,Asc 04-1,18A,623100210,125,MS.NGÂN,LEVEL 1,"Dirty Upper(2),Dirty M'S(2)",,,,,
