MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
6,6/6/25,GRAND COURT 2.0,900879286,1,900879286-1,Netherlands,"2,006",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,125,MR.NHỨT,LEVEL 1,"Wobbling(2),Bonding Gap(2)",,,,,
6,6/6/25,GRAND COURT 2.0,900879447,1,900879447-1,Netherlands,313,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,7D,621110412,50,MR.THÁI,LEVEL 1,Bonding Gap(3),,,,,
6,6/6/25,GRAND COURT 2.0,900927059,1,900927059-1,Netherlands,335,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MR.NHỨT,LEVEL 1,Dirty O'S(1),,,,,
6,6/6/25,GRAND COURT 2.0,900927129,1,900927129-1,Spain,404,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,50,MRS.NHI,LEVEL 1,Over Cement(3),,,,,
6,6/6/25,GRAND COURT 2.0,900964384,1,900964384-1,United Kingdom,310,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MS.NGÂN,LEVEL 1,"Wobbling(1),Over Cement(1)",,,,,
6,6/6/25,ADVANTAGE BASE 2.0 CF C,900172050,1,900172050-1,Netherlands,435,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,50,MR.NHỨT,LEVEL 1,Wobbling(2),,,,,
6,6/6/25,ADVANTAGE DINO CF C,900684066,1,900684066-1,Israel,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,20,MS.NGÂN,LEVEL 1,Wobbling(1),,,,,
6,6/6/25,Tensaur Sport 2.0 CF K,900721903,1,900721903-1,United Kingdom,470,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,17D,624060040,50,MR.THÁI,LEVEL 1,"Dirty O'S(2),Bonding Gap(3)",,,,,
6,6/6/25,Tensaur Sport 2.0 CF K,900854591,1,900854591-1,Thailand,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-1,33D,624070020,20,MR.MOON,MANAGER,No issue,,LEVEL 1 (NGÂN) AQL -> TOP MANAGER (MR.MOON),,,
6,6/6/25,Tensaur Sport 2.0 CF K,900990610,1,900990610-1,Mexico,518,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,80,MS.VY,LEVEL 1,"Poor Stitching(1),Over Cement(1),Over Primer O'S(1)",,,,,
6,6/6/25,Tensaur Sport 2.0 CF K,900725188,1,900725188-1,United Kingdom,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,80,MR.NHỨT,LEVEL 1,Dirty O'S(2),,,,,
6,6/6/25,Tensaur Sport 2.0 CF K,900906431,1,900906431-1,Netherlands,"1,136",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,80,MS.NGÂN,LEVEL 1,"Dirty Upper(2),Dirty O'S(2)",,,,,
6,6/6/25,VL COURT 3.0 K,900460296,1,900460296-1,USA,"6,474",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 10-2,12,625030164,125,MRS.NHI,LEVEL 1,"Dirty O'S(4),Bonding Gap(4),Dirty Upper(3)",,,,,
6,6/6/25,Tensaur Sport 2.0 K,4500502732,2,4500502732-2,South Africa,500,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-1,32C,625030234,50,MS.VY,LEVEL 1,Dirty Collar Lining(2),,,,,
6,6/6/25,Tensaur Sport 2.0 K,4500503843,1,4500503843-1,South Africa,920,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-1,32C,625030234,80,MS.HUỲNH,LEVEL 1,Dirty Upper(2),,,,,
6,6/6/25,VS PACE 2.0,900633653,1,900633653-1,Netherlands,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MR.THÁI,LEVEL 1,"Wrinkle(1),Dirty O'S(1)",,,,,
6,6/6/25,VS PACE 2.0,900636809,1,900636809-1,Netherlands,330,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,15D,622020913,50,MS.HUỲNH,LEVEL 1,Wrinkle(1),,,,,
6,6/6/25,VS PACE 2.0,900722519,1,900722519-1,United Kingdom,940,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,5C,621120400,80,MRS.NHI,LEVEL 1,"Dirty O'S(3),Thread Ends(3)",,,,,
6,6/6/25,VS PACE 2.0,900722596,1,900722596-1,United Kingdom,620,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,10C,624050200,80,MR.NHỨT,LEVEL 1,"Wrinkle(1),Over Cement(2)",,,,,
6,6/6/25,VS PACE 2.0,900722748,1,900722748-1,United Kingdom,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,80,MS.NGÂN,LEVEL 1,"Wrinkle(2),Dirty Upper(2)",,,,,
6,6/6/25,VS PACE 2.0,900723196,1,900723196-1,United Kingdom,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-1,29C,624110274,80,MR.NHỨT,LEVEL 1,Wrinkle(2),,,,,
6,6/6/25,VS PACE 2.0,900723962,1,900723962-1,United Kingdom,810,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,80,MS.VY,LEVEL 1,"Wrinkle(2),Dirty O'S(2)",,,,,
6,6/6/25,VS PACE 2.0,900854746,1,900854746-1,Netherlands,439,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,50,MR.NHỨT,LEVEL 1,Wrinkle(2),,,,,
6,6/6/25,VS PACE 2.0,900907296,1,900907296-1,Netherlands,946,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,80,MS.NGÂN,LEVEL 1,Over Cement(3),,,,,
6,6/6/25,VS PACE 2.0,900911674,1,900911674-1,Italy,"1,275",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,125,MS.VY,LEVEL 1,"Over Cement(2),Needle Hole(1),Wrinkle(2)",,,,,
6,6/6/25,VS PACE 2.0,900949206,1,900949206-1,Japan,"2,609",JAPAN PO,REPACKING PO,R2A,PASS,,,D,Asc 01-1,29C,624110274,125,MRS.NHI,LEVEL 1,"Over Cement(4),Wrinkle(3)",,,,,
6,6/6/25,VS PACE 2.0,900950403,1,900950403-1,Italy,"1,410",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,125,MR.NHỨT,LEVEL 1,"Wobbling(1),Dirty Upper(2)",,,,,
6,6/6/25,VS PACE 2.0,900951117,1,900951117-1,Utd.Arab Emir.,"1,494",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,R6D,619080327,125,MS.HUỲNH,LEVEL 1,"Wrinkle(3),Dirty Upper(2)",,,,,
6,6/6/25,VS PACE 2.0,901002254,1,901002254-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MS.VY,LEVEL 1,Dirty Collar Lining(2),,,,,
6,6/6/25,ADVANTAGE,900772547,1,900772547-1,Japan,800,JAPAN PO,REPACKING PO,4C,PASS,,,D,Asc 08-1,1C,623090139,80,MS.NGÂN,LEVEL 1,"Poor Shape(2),Dirty Collar Lining(2),Bonding Gap(2)",,,,,
6,6/6/25,ADVANTAGE,900863399,1,900863399-1,Singapore,200,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,6/6/25,ADVANTAGE,900912033,1,900912033-1,USA,"1,268",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,125,MR.NHỨT,LEVEL 1,"Dirty O'S(1),Poor Shape(2)",,,,,
6,6/6/25,ADVANTAGE,900956060,1,900956060-1,Thailand,295,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,50,MR.NHỨT,LEVEL 1,Dirty Upper(1),,,,,
6,9/6/25,Tensaur Sport 2.0 CF I,900873255,1,900873255-1,Peru,687,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-2,21A,624100460,80,MS.VY,LEVEL 1,"Wobbling(2),Dirty Upper(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF I,900886072,1,900886072-1,Netherlands,757,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-2,16A,624100316,80,MR.NHỨT,LEVEL 1,Dirty Upper(2),,,,,
6,9/6/25,Tensaur Sport 2.0 CF I,900890806,1,900890806-1,Netherlands,618,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,80,MR.NHỨT,LEVEL 1,Bonding Gap(1),,,,,
6,9/6/25,Tensaur Sport 2.0 CF I,900946123,1,900946123-1,United Kingdom,901,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,80,MRS.NHI,LEVEL 1,"Off Center Heel(2),Dirty Upper(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF I,900947249,1,900947249-1,Netherlands,"1,200",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MRS.NHI,LEVEL 1,"Dirty Upper(2),Bonding Gap(3)",,,,,
6,9/6/25,VL COURT 3.0 K,900685296,1,900685296-1,United Kingdom,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-1,18A,623100210,50,MS.VY,LEVEL 1,"Dirty Upper(1),Dirty O'S(2)",,,,,
6,9/6/25,VL COURT 3.0 K,900879272,1,900879272-1,Utd.Arab Emir.,113,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-2,8A,624020086,20,MRS.NHI,LEVEL 1,Wobbling(1),,,,,
6,9/6/25,VL COURT 3.0 K,900927072,1,900927072-1,Netherlands,398,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-1,15A,624050151,50,MR.NHỨT,LEVEL 1,Wobbling(2),,,,,
6,9/6/25,LITE RACER ADAPT 7.0 I,900856591,1,900856591-1,USA,"1,160",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-1,20A,623110220,80,MR.NHỨT,LEVEL 1,Dirty Collar Lining(3),,,,,
6,9/6/25,LITE RACER ADAPT 5.0 K,900852245,1,900852245-1,USA,"5,004",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 05-2,36A,620080271,250,MRS.NHI,LEVEL 1,"Dirty M'S(5),Dirty Upper(3),Wrinkle(2),Bonding Gap(5),Dirty Collar Lining(3)",,,,,
6,9/6/25,ASPYRE 00s,900850133,1,900850133-1,Mexico,"1,374",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-2,29A,624030533,125,MRS.NHI,LEVEL 1,"Dirty Collar Lining(3),Wobbling(3)",,,,,
6,9/6/25,LIGHTSHIFT,900778913,1,900778913-1,USA,906,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-2,4A,624060316,80,MR.THÁI,LEVEL 1,Over Cement(4),,,,,
6,9/6/25,LIGHTSHIFT,900842877,1,900842877-1,Taiwan,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 02-2,7A,625020551,80,MS.VY,LEVEL 1,Dirty M'S(3),,,,,
6,9/6/25,ADVANTAGE K,900854322,1,900854322-1,Singapore,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,20,MR.NHỨT,LEVEL 1,Wrinkle(1),,,,,
6,9/6/25,ADVANTAGE K,900854479,1,900854479-1,Singapore,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,20,MR.NHỨT,LEVEL 1,Bonding Gap(1),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900953420,1,900953420-1,Netherlands,"4,705",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,B,Asc 01-2,42B,625030063,125,MS.VY,LEVEL 1,"Thread Ends(2),Over Cement(2),Wobbling(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900953420,1,900953420-1,Netherlands,"4,705",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,1505,PC,B,Asc 03-1,35B,624080015,125,MS.VY,LEVEL 1,"Over Cement(3),Wobbling(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900757526,1,900757526-1,Utd.Arab Emir.,912,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,38B,624090346,80,MR.NHỨT,LEVEL 1,Bonding Gap(2),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900769330,1,900769330-1,Mexico,187,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900889366,1,900889366-1,Spain,"2,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,125,MRS.NHI,LEVEL 1,"Dirty O'S(4),Dirty Upper(3),Wobbling(3)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900890570,1,900890570-1,Peru,336,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MR.MOON,MANAGER,No issue,,LEVEL 1 (NHI) AQL -> TOP MANAGER (MR.MOON),,,
6,9/6/25,Tensaur Sport 2.0 CF K,900903965,1,900903965-1,Chile,242,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,32,MS.VY,LEVEL 1,Dirty Upper(1),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900943721,1,900943721-1,Utd.Arab Emir.,993,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,80,MRS.NHI,LEVEL 1,Dirty Collar Lining(3),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900946515,1,900946515-1,Mexico,510,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,40B,625010030,80,MRS.NHI,LEVEL 1,"Dirty Collar Lining(2),High/Low heel(1),Wrinkle Collar Lining(1)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900963260,1,900963260-1,Utd.Arab Emir.,649,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,40B,625010030,80,MRS.NHI,LEVEL 1,"Dirty O'S(3),Wobbling(3),High/Low heel(1)",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900478442,1,900478442-1,Netherlands,"1,248",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,125,MR.NHỨT,LEVEL 1,"Wrinkle(2),Dirty Collar Lining(1) ",,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900478447,1,900478447-1,Netherlands,"1,248",FAIL PO,REPACKING PO,R4A,PASS,,,B,Asc 05-2,35B,624080015,125,MS.NGÂN,LEVEL 1,Dirty Upper(3),,,,,
6,9/6/25,Tensaur Sport 2.0 K,900956098,1,900956098-1,United Kingdom,"1,180",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,18B,620030032,80,MR.NHỨT,LEVEL 1,"Thread Ends(2),Dirty Collar Lining(1)",,,,,
6,9/6/25,Tensaur Sport 2.0 K,901047105,1,901047105-1,United Kingdom,"1,190",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,80,MS.VY,LEVEL 1,Dirty Collar Lining(3),,,,,
6,9/6/25,Tensaur Sport 2.0 K,901053136,1,901053136-1,United Kingdom,"1,085",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,38B,624090346,80,MS.VY,LEVEL 1,"Over Primer O'S(2),Thread Ends(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 K,900724216,1,900724216-1,United Kingdom,450,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MRS.NHI,LEVEL 1,Over Cement(2),,,,,
6,9/6/25,Tensaur Sport 2.0 K,900724950,1,900724950-1,United Kingdom,348,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,40B,625010030,50,MRS.NHI,LEVEL 1,"Over Cement(3),Dirty O'S(2)",,,,,
6,9/6/25,Tensaur Sport 2.0 K,901052683,1,901052683-1,Netherlands,666,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,80,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
6,9/6/25,GALAXY 7 M,900838201,1,900838201-1,Netherlands,593,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-2,20D,624080083,80,MRS.NHI,LEVEL 1,"Wrinkle(2),Dirty M'S(3)",,,,,
6,9/6/25,GALAXY 7 M,900887477,1,900887477-1,Italy,330,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,35D,623100234,50,MS.HUỲNH,LEVEL 1,Over Cement(2),,,,,
6,9/6/25,GALAXY 7 M,900891234,1,900891234-1,United Kingdom,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,24C,622050636,50,MRS.LY,MANAGER,No issue,,LEVEL 1 (VY) AQL -> TOP MANAGER (MRS.LY),,,
6,9/6/25,GALAXY 7 M,900945661,1,900945661-1,Mexico,322,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,35D,623100234,50,MR.THÁI,LEVEL 1,Over Cement(3),,,,,
6,9/6/25,GALAXY 7 M,900950825,1,900950825-1,Spain,576,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,35D,623100234,80,MS.VY,LEVEL 1,Over Cement(2),,,,,
6,9/6/25,GALAXY 7 M,900951019,1,900951019-1,Spain,388,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,8D,624080430,50,MR.MOON,MANAGER,No issue,,LEVEL 1 (THÁI) AQL -> TOP MANAGER (MR.MOON),,,
6,9/6/25,GALAXY 7 W,900878943,1,900878943-1,Netherlands,"1,183",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-1,37D,624110158,80,MS.VY,LEVEL 1,"Dirty O'S(3),Collapsing(2)",,,,,
6,9/6/25,GALAXY 7 W,900927046,1,900927046-1,Peru,"1,054",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,24D,623090032,80,MRS.NHI,LEVEL 1,"Over Cement(3),Wobbling(2),Dirty O'S(2)",,,,,
6,9/6/25,GALAXY 7 W,900927121,1,900927121-1,Spain,901,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,24D,623090032,80,MRS.NHI,LEVEL 1,"Over Cement(3),Dirty M'S(3)",,,,,
6,9/6/25,GRAND COURT 2.0,900878929,1,900878929-1,Netherlands,577,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,80,MS.VY,LEVEL 1,"Over Cement(2),Dirty O'S(2)",,,,,
6,9/6/25,GRAND COURT 2.0,900878947,1,900878947-1,Peru,993,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,80,MS.NGÂN,LEVEL 1,"Bonding Gap(2),Dirty Collar Lining(2),Dirty O'S(2)",,,,,
6,9/6/25,GRAND COURT 2.0,900879420,1,900879420-1,Netherlands,"1,025",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,7D,621110412,80,MS.VY,LEVEL 1,"Poor Shape(2),Bonding Gap(2),Dirty O'S(1),Wobbling(1)",,,,,
6,9/6/25,GRAND COURT 2.0,900964358,1,900964358-1,Netherlands,329,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,7D,621110412,50,MR.NHỨT,LEVEL 1,Bonding Gap(2),,,,,
6,9/6/25,GRAND COURT 2.0,900964950,1,900964950-1,Netherlands,324,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MR.THÁI,LEVEL 1,Bonding Gap(2),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900859108,1,900859108-1,United Kingdom,599,NORMAL PO (PO THƯỜNG),REPACKING PO,32D,PASS,,,C,Asc 07-1,3D,622080106,80,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,4500473701,3,4500473701-3,South Africa,92,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,20,MR.THÁI,LEVEL 1,Dirty O'S(1),,,,,
6,9/6/25,Tensaur Sport 2.0 CF K,900845139,1,900845139-1,United Kingdom,225,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-2,8C,624070252,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,9/6/25,VS PACE 2.0,900482170,1,900482170-1,Netherlands,923,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,80,MR.NHỨT,LEVEL 1,"Dirty Collar Lining(1),Dirty Upper(2)",,,,,
6,9/6/25,VS PACE 2.0,900627289,1,900627289-1,Netherlands,319,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MS.VY,LEVEL 1,Thread Ends(2),,,,,
6,9/6/25,VS PACE 2.0,900628737,1,900628737-1,Netherlands,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,80,MS.HUỲNH,LEVEL 1,Wrinkle(2),,,,,
6,9/6/25,VS PACE 2.0,900723587,1,900723587-1,United Kingdom,963,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,80,MR.THÁI,LEVEL 1,Wrinkle(3),,,,,
6,9/6/25,VS PACE 2.0,900948842,1,900948842-1,Italy,"1,520",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,125,MS.HUỲNH,LEVEL 1,"Wrinkle(2),Bonding Gap(2)",,,,,
6,9/6/25,VS PACE 2.0,900952220,1,900952220-1,Utd.Arab Emir.,778,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,80,MR.NHỨT,LEVEL 1,"Dirty Collar Lining(1),Wrinkle(2)",,,,,
6,9/6/25,VS PACE 2.0,900965692,1,900965692-1,Italy,860,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,80,MRS.NHI,LEVEL 1,"Dirty O'S(3),Over Cement(3)",,,,,
6,9/6/25,VS PACE 2.0,900965755,1,900965755-1,Italy,820,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,80,MR.NHỨT,LEVEL 1,"Wrinkle(2),Dirty O'S(1)",,,,,
6,9/6/25,VS PACE 2.0,900985309,1,900985309-1,Netherlands,320,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,50,MR.NHỨT,LEVEL 1,"Wrinkle(1),Dirty O'S(1)",,,,,
6,9/6/25,VS PACE 2.0,901048554,1,901048554-1,Spain,626,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R6D,619080327,80,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
6,9/6/25,VS PACE 2.0,4500503288,1,4500503288-1,South Africa,156,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,9/6/25,ADVANTAGE,900773651,1,900773651-1,Japan,"2,000",JAPAN PO,REPACKING PO,R5C,PASS,,,D,Asc 07-2,17C,624030608,125,MRS.NHI,LEVEL 1,"Poor Shape(3),Wobbling(3),Dirty Upper(2),Bonding Gap(3)",,,,,
6,9/6/25,ADVANTAGE,900901159,1,900901159-1,Peru,751,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,80,MS.VY,LEVEL 1,"Poor Shape(2),Long/Short O'S(1)",,,,,
6,9/6/25,ADVANTAGE,900910190,1,900910190-1,Thailand,554,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,80,MS.HUỲNH,LEVEL 1,Wrikle Collar Lining(1),,,,,
6,9/6/25,Tensaur Sport 2.0 K,900951439,1,900951439-1,Turkey,"3,515",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-2,34C,625020591,175,MR.NHỨT,LEVEL 1,"Bonding Gap(3),Dirty Collar Lining(2)",,,,,
6,9/6/25,ADVANTAGE K,900912867,1,900912867-1,Philippines,100,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 02-2,38A,622020703,20,MR.NHỨT,LEVEL 1,"Dirty O'S(3),Wrinkle(8),Visible Reinforcement(3)",OFFICIAL,,,,
6,10/6/25,Tensaur Sport 2.0 CF I,900200732,1,900200732-1,Netherlands,354,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,50,MR.THÁI,LEVEL 1,"Bonding Gap(1),Wobbling(2)",,,,,
6,10/6/25,Tensaur Sport 2.0 CF I,900760144,1,900760144-1,Netherlands,413,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,50,MR.THÁI,LEVEL 1,"Dirty O'S(2),Bonding Gap(3)",,,,,
6,10/6/25,Tensaur Sport 2.0 CF I,900782539,1,900782539-1,United Kingdom,490,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,50,MR.THÁI,LEVEL 1,Bonding Gap(3),,,,,
6,10/6/25,Tensaur Sport 2.0 CF I,900885216,1,900885216-1,Italy,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,50,MR.THÁI,LEVEL 1,Bonding Gap(3),,,,,
6,10/6/25,Tensaur Sport 2.0 CF I,900888702,1,900888702-1,United Kingdom,464,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,50,MS.VY,LEVEL 1,"Off Center Heel(1),Over Primer O'S(1)",,,,,
